t,phase,clearance,horizontal_error_gt,tag_valid,tag_age,tag_weight,yolo_visible,yolo_confidence,coarse_vx,coarse_vy,tag_vx,tag_vy,cmd_vx,cmd_vy,cmd_vz,uav_x,uav_y,uav_z,vehicle_x,vehicle_y,mode,armed
6.896,TAKEOFF,-0.3856956328379266,60.26284765734679,0,15.52,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.2532413601875305,1.3514626026153564,1.6429424285888672,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
6.932,TAKEOFF,-0.35069453115220295,60.26200400569775,0,15.556000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.25260642170906067,1.3594409227371216,1.680756688117981,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
6.964,TAKEOFF,-0.3194640128465731,60.26144087819382,0,15.588,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.2520294487476349,1.3655571937561035,1.7109802961349487,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
6.996,TAKEOFF,-0.28811973441114613,60.26084247598648,0,15.62,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.2514689564704895,1.3715907335281372,1.7416783571243286,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.032,TAKEOFF,-0.2527162794659874,60.2602660160825,0,15.656,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.2510548233985901,1.3778232336044312,1.773108720779419,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.064,TAKEOFF,-0.22112032816496097,60.25950903096108,0,15.688,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.25056877732276917,1.383787751197815,1.8045904636383057,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.096,TAKEOFF,-0.18940967236787865,60.258746320548404,0,15.72,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.2500349283218384,1.3895171880722046,1.8359401226043701,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.132,TAKEOFF,-0.15359950256574217,60.257757179982406,0,15.756,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.24932146072387695,1.3963665962219238,1.8750598430633545,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.164,TAKEOFF,-0.12164941068935864,60.257064269851675,0,15.788,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.24873226881027222,1.401584267616272,1.9061826467514038,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.196,TAKEOFF,-0.08958687754323869,60.256220945366884,0,15.82,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.24812035262584686,1.406566858291626,1.9371968507766724,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.232,TAKEOFF,-0.04934675547024536,60.25508887079666,0,15.856,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.24745683372020721,1.4113094806671143,1.9681891202926636,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.264,TAKEOFF,-0.021072417940499744,60.25424121105145,0,15.888,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.24674437940120697,1.415816307067871,1.9991146326065063,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.296,TAKEOFF,0.011348653787484064,60.253076658240126,0,15.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.24579954147338867,1.4211235046386719,2.0376980304718018,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.332,TAKEOFF,0.04796185045071599,60.25203787934453,0,15.956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.24497805535793304,1.4251219034194946,2.068681001663208,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.364,TAKEOFF,0.0806321558697527,60.2508966967166,0,15.988,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.24408160150051117,1.428890585899353,2.0996885299682617,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.396,TAKEOFF,0.11341933611497002,60.249740311021924,0,16.02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.24314312636852264,1.432624340057373,2.1313602924346924,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.432,TAKEOFF,0.15456556637006047,60.24826909285176,0,16.056,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.24219128489494324,1.4366497993469238,2.1644835472106934,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.464,TAKEOFF,0.18347534366371976,60.24713688699585,0,16.088,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.24118509888648987,1.4404369592666626,2.197648286819458,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.496,TAKEOFF,0.2166161271292144,60.24582529725657,0,16.12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.24014344811439514,1.4439867734909058,2.230616331100464,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.532,TAKEOFF,0.2540168495413888,60.244044088803406,0,16.156,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.2387905865907669,1.4481067657470703,2.2717795372009277,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.564,TAKEOFF,0.28735921321493096,60.24287266657781,0,16.188,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.2376580685377121,1.45114004611969,2.3046071529388428,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.596,TAKEOFF,0.3207899771628555,60.241424823824026,0,16.22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.23649056255817413,1.4539482593536377,2.3373007774353027,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.632,TAKEOFF,0.3585014411372591,60.239738545944476,0,16.256,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.2352750599384308,1.4565211534500122,2.370124101638794,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.664,TAKEOFF,0.39211238699853945,60.23789212525808,0,16.288,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.23369954526424408,1.4594192504882812,2.410959005355835,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.696,TAKEOFF,0.4258103783692895,60.2366225081193,0,16.32,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.2324095070362091,1.4614816904067993,2.4434797763824463,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.732,TAKEOFF,0.46805228058648574,60.23461129751259,0,16.356,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.23108726739883423,1.4633193016052246,2.4760124683380127,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.764,TAKEOFF,0.4977033043167487,60.23316526661745,0,16.388,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.2297411561012268,1.4649415016174316,2.5085504055023193,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.796,TAKEOFF,0.5316759243357922,60.2314204976773,0,16.42,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.2283109873533249,1.4662882089614868,2.541487693786621,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.832,TAKEOFF,0.5742702496540679,60.229080534320666,0,16.456,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.22666753828525543,1.4672828912734985,2.575775623321533,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.864,TAKEOFF,0.6041697707734208,60.227528723229774,0,16.488,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.22499243915081024,1.4680849313735962,2.60994815826416,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.896,TAKEOFF,0.6427051791794915,60.22510992080124,0,16.52,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.22288693487644196,1.4688260555267334,2.6524605751037598,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.932,TAKEOFF,0.6770381047067886,60.22370532073235,0,16.556,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.22118723392486572,1.4692102670669556,2.686345338821411,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.964,TAKEOFF,0.7157483434270016,60.22162288799159,0,16.588,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.21947456896305084,1.4694135189056396,2.7201719284057617,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
7.996,TAKEOFF,0.745918736770776,60.2199713032155,0,16.62,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.21774806082248688,1.4694300889968872,2.7539305686950684,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.032,TAKEOFF,0.7847886095228929,60.217822789228286,0,16.656,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.216011181473732,1.4692497253417969,2.7876498699188232,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.064,TAKEOFF,0.8237469213867952,60.21564255797699,0,16.688,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.21426896750926971,1.4688667058944702,2.8212339878082275,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.096,TAKEOFF,0.8541107730713433,60.21348121043817,0,16.72,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.21208658814430237,1.4681260585784912,2.8632242679595947,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.132,TAKEOFF,0.893236415196597,60.21167488957886,0,16.756,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.21033301949501038,1.4673129320144653,2.8967490196228027,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.164,TAKEOFF,0.9281013527950743,60.20966015106139,0,16.788,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.208583265542984,1.4663132429122925,2.9303064346313477,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.196,TAKEOFF,0.9630508867099148,60.20759645400696,0,16.82,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.20681993663311005,1.4649252891540527,2.964427947998047,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.232,TAKEOFF,1.002466893762381,60.20522180669273,0,16.856,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.2050284445285797,1.4627435207366943,2.9997193813323975,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.264,TAKEOFF,1.0375849151188459,60.20312646762534,0,16.888,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.20324154198169708,1.4604090452194214,3.034971237182617,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.296,TAKEOFF,1.0771667286799294,60.2007295409377,0,16.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.20144975185394287,1.4579155445098877,3.070026159286499,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.332,TAKEOFF,1.1168086756612126,60.19785156384341,0,16.956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.19921796023845673,1.4546208381652832,3.1140055656433105,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.364,TAKEOFF,1.1476770761147659,60.19641382178925,0,16.988,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.1974380761384964,1.4518364667892456,3.1489086151123047,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.396,TAKEOFF,1.182993242731321,60.19420960612913,0,17.02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.19565095007419586,1.448923945426941,3.1836955547332764,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.432,TAKEOFF,1.2227748853454208,60.19170531175922,0,17.056,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.19385486841201782,1.4459009170532227,3.2182698249816895,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.464,TAKEOFF,1.2581860701796135,60.189465890321124,0,17.088,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.19205805659294128,1.4427634477615356,3.2526605129241943,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.496,TAKEOFF,1.2936486204827644,60.1872220178395,0,17.12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.19027253985404968,1.4395488500595093,3.286914825439453,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.532,TAKEOFF,1.3380600345720088,60.183928259166,0,17.156,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.18805263936519623,1.4354325532913208,3.3295650482177734,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.564,TAKEOFF,1.3692092595779455,60.18239632149952,0,17.188,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.18628227710723877,1.4320862293243408,3.3636412620544434,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.596,TAKEOFF,1.4048775365237494,60.17989177777898,0,17.22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.18430830538272858,1.428536295890808,3.398228168487549,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.632,TAKEOFF,1.449575214539498,60.175796339646936,0,17.256,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.18115964531898499,1.4234614372253418,3.4434351921081543,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.664,TAKEOFF,1.480935277707001,60.175100222582834,0,17.288,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.17929765582084656,1.4204046726226807,3.4705088138580322,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.696,TAKEOFF,1.521322457603293,60.17184778057001,0,17.32,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.1768254041671753,1.4163302183151245,3.506458044052124,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.732,TAKEOFF,1.5617636368656536,60.16861146287403,0,17.356,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.17376776039600372,1.4112496376037598,3.5511679649353027,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.764,TAKEOFF,1.5932468109755313,60.16721922526684,0,17.388,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.17134331166744232,1.407192349433899,3.5866482257843018,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.796,TAKEOFF,1.6292559159017959,60.164916539287326,0,17.42,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.1689600944519043,1.403146743774414,3.622183084487915,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.832,TAKEOFF,1.6698049393008567,60.16230938673818,0,17.456,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.16660669445991516,1.3990988731384277,3.657489776611328,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.864,TAKEOFF,1.705884291624061,60.160009852651775,0,17.488,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.1642940491437912,1.3950519561767578,3.692641258239746,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.896,TAKEOFF,1.7420011357483833,60.157727790433626,0,17.52,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.16203394532203674,1.391006588935852,3.7276296615600586,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.932,TAKEOFF,1.782685091407195,60.15456455976688,0,17.556,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.15925109386444092,1.385934829711914,3.7713217735290527,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.964,TAKEOFF,1.8189001465295296,60.15285904894648,0,17.588,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.157057523727417,1.381881594657898,3.80648136138916,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
8.996,TAKEOFF,1.8551662296254778,60.1506624193366,0,17.62,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.15498802065849304,1.3772690296173096,3.842067241668701,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.032,TAKEOFF,1.8960341209081704,60.14786834449153,0,17.656,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.15277978777885437,1.3694900274276733,3.8882241249084473,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.064,TAKEOFF,1.9369682728354252,60.146273894898165,0,17.688,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.1514803022146225,1.364897608757019,3.915715456008911,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.096,TAKEOFF,1.9688367806498372,60.14339142912871,0,17.72,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.14935682713985443,1.357340693473816,3.961207151412964,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.132,TAKEOFF,2.009832418655433,60.141311089003715,0,17.756,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.14767129719257355,1.3513909578323364,3.9972996711730957,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.164,TAKEOFF,2.046285816330476,60.139077738473304,0,17.788,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.14601169526576996,1.3455405235290527,4.033211708068848,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.196,TAKEOFF,2.082750880720296,60.136837779238405,0,17.82,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.14436490833759308,1.3397778272628784,4.0689520835876465,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.232,TAKEOFF,2.128358345758327,60.13404858633063,0,17.856,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.14273788034915924,1.3341041803359985,4.104538440704346,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.264,TAKEOFF,2.1603076210752845,60.132105995309,0,17.888,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.14113013446331024,1.3285287618637085,4.140000820159912,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.296,TAKEOFF,2.1968524633560063,60.12987532095408,0,17.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.1395314633846283,1.323060154914856,4.175353527069092,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.332,TAKEOFF,2.2380148007283682,60.126938165344704,0,17.956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.13754183053970337,1.3163812160491943,4.219405174255371,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.368,TAKEOFF,2.2746543375351638,60.12512116513155,0,17.992,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.13594472408294678,1.3111549615859985,4.254481315612793,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.396,TAKEOFF,2.311347189552617,60.12240886314906,0,18.02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.133883997797966,1.305559515953064,4.290346622467041,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.432,TAKEOFF,2.3526968107467785,60.11855868983497,0,18.056,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.1305210292339325,1.298729419708252,4.328232765197754,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.464,TAKEOFF,2.3895149570966727,60.116393500123436,0,18.088,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.12723161280155182,1.2920924425125122,4.365821838378906,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.496,TAKEOFF,2.426374776870745,60.11422048427331,0,18.12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.12400776147842407,1.285642385482788,4.403136730194092,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.532,TAKEOFF,2.4678686395265292,60.11094831528925,0,18.156,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.12005945295095444,1.2778277397155762,4.449557781219482,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.564,TAKEOFF,2.504762480217282,60.109605909598514,0,18.188,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.11696586012840271,1.271756887435913,4.4865031242370605,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.6,TAKEOFF,2.541657944792035,60.107437372734125,0,18.224,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.11392208188772202,1.2658469676971436,4.523154258728027,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.632,TAKEOFF,2.583169686587587,60.1050066364482,0,18.256,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.11092326045036316,1.2600946426391602,4.55977201461792,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.664,TAKEOFF,2.620080859529527,60.10288903032766,0,18.288,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.1079830452799797,1.2544907331466675,4.596165180206299,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.696,TAKEOFF,2.661630852453119,60.100541283274154,0,18.32,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.10510975122451782,1.2490317821502686,4.6326422691345215,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.732,TAKEOFF,2.6985924202274174,60.0977810680676,0,18.356,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.10161324590444565,1.242416501045227,4.677854061126709,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.764,TAKEOFF,2.735581670578887,60.09650891583645,0,18.388,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.0988922044634819,1.2372885942459106,4.713735103607178,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.796,TAKEOFF,2.772602068391804,60.09472671269713,0,18.42,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.09643253684043884,1.2319135665893555,4.750311851501465,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.832,TAKEOFF,2.81429569819267,60.09260484099792,0,18.456,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.09414691478013992,1.224001407623291,4.798401355743408,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.864,TAKEOFF,2.851394530773962,60.09116838212954,0,18.488,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.09234297275543213,1.2178722620010376,4.836502552032471,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.896,TAKEOFF,2.888509144735092,60.08976206743852,0,18.52,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.09101490676403046,1.2133885622024536,4.864827632904053,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.932,TAKEOFF,2.93026051438985,60.08676576808315,0,18.556,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.08885486423969269,1.2061160802841187,4.91177225112915,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.964,TAKEOFF,2.9673627048636964,60.08542816554963,0,18.588,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.08716420084238052,1.2004772424697876,4.948950290679932,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
9.996,TAKEOFF,3.0090904535342626,60.08342999009712,0,18.62,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.08550382405519485,1.194993495941162,4.985926151275635,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.032,TAKEOFF,3.046174859149841,60.08167841182363,0,18.656,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.08386559784412384,1.1896543502807617,5.022586345672607,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.064,TAKEOFF,3.083258828955699,60.079939625589894,0,18.688,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.08223867416381836,1.1844584941864014,5.058979511260986,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.1,TAKEOFF,3.129625668865494,60.07950306641026,0,18.724,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.0806153416633606,1.1794180870056152,5.0951385498046875,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.132,TAKEOFF,3.162101815285532,60.07585656485743,0,18.756,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.07858370989561081,1.1733111143112183,5.14015007019043,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.164,TAKEOFF,3.203896175991558,60.07437984915047,0,18.788,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.07695961743593216,1.1685662269592285,5.176126480102539,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.196,TAKEOFF,3.2364377892093192,60.07282038302179,0,18.82,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.07525695860385895,1.1634624004364014,5.212434768676758,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.232,TAKEOFF,3.278323400134185,60.07070927900118,0,18.856,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.0733475610613823,1.157124638557434,5.250098705291748,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.264,TAKEOFF,3.315598647720561,60.069078190440734,0,18.888,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.0714617595076561,1.1510107517242432,5.287505626678467,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.296,TAKEOFF,3.3529058623264345,60.0674525241382,0,18.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.06959310919046402,1.1450788974761963,5.324996471405029,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.332,TAKEOFF,3.3949015586880136,60.0651318989192,0,18.956,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.06726276129484177,1.137908697128296,5.371489524841309,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.364,TAKEOFF,3.4322447150235065,60.06402720019517,0,18.988,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.0654144436120987,1.1323764324188232,5.408576011657715,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.396,TAKEOFF,3.4695988185537048,60.06246430351483,0,19.02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.06360170990228653,1.1270092725753784,5.445626735687256,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
10.432,TAKEOFF,3.511638414906544,60.060729225384776,0,19.056,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-0.06183259189128876,1.1218016147613525,5.482622146606445,10.000000004412279,7.975472637938368e-08,OFFBOARD,1
