run_id,target_speed,t,x_gt,y_gt,z_gt,vx_gt,vy_gt,vz_gt,speed_gt,roll_gt,pitch_gt,yaw_gt,angular_speed_gt,tag_visible,tag_x_map_visual,tag_y_map_visual,tag_error_x_vs_gt,tag_error_y_vs_gt,yolo_detected,yolo_confidence,yolo_center_x,yolo_center_y
vehicle_motion_0p5,0.5,9.904,12.529952834444654,9.612319191744265e-08,0.04999999648601694,0.4999979028233497,-2.5972644381354267e-10,1.5905413472280552e-06,0.4999979028233497,-3.984899402591281e-09,8.695468877375228e-10,-4.4994467848260006e-08,2.126583213519349e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,9.956,12.555952824659904,9.609876047274174e-08,0.04999999016044743,0.5000016008650466,-6.46447450909385e-10,-1.5568864247979323e-06,0.5000016008650466,4.375180622296074e-09,-9.022651186262068e-10,-4.498733916315654e-08,2.125806605632929e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,10.008,12.581952816900511,9.607589167233164e-08,0.04999999648601694,0.4999983074306679,-2.5972644382836574e-10,1.5905413472488718e-06,0.4999983074306679,-3.984899403558559e-09,8.6954688695041e-10,-4.498093569536153e-08,2.12658321340245e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,10.06,12.607952845348503,9.605146022762803e-08,0.04999999016044743,0.5000022203026238,-6.464474498345002e-10,-1.5568864247495265e-06,0.5000022203026238,4.375180623632731e-09,-9.022651182030798e-10,-4.497380701025731e-08,2.1258066054898957e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,10.112,12.633952847164103,9.602859142722495e-08,0.04999999648601694,0.499998346105258,-2.5972644387198794e-10,1.590541347234994e-06,0.499998346105258,-3.98489940317899e-09,8.695468877419116e-10,-4.496740354246472e-08,2.126583213445643e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,10.164,12.659952874885878,9.600415998252234e-08,0.04999999016044743,0.5000021602920106,-6.464474499369912e-10,-1.55688642474936e-06,0.5000021602920106,4.375180621337052e-09,-9.022651174893744e-10,-4.496027485736096e-08,2.1258066054979607e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,10.216,12.685952867844925,9.598129118212578e-08,0.04999999648601694,0.4999978747986852,-2.597264438438241e-10,1.5905413472002996e-06,0.4999978747986852,-3.9848994028739075e-09,8.695468871923981e-10,-4.495387138957071e-08,2.1265832134287262e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,10.268,12.711952852694113,9.595685973743221e-08,0.04999999016044743,0.5000012666077369,-6.464474494095014e-10,-1.5568864247564654e-06,0.5000012666077369,4.375180623580574e-09,-9.02265117583356e-10,-4.494674270447009e-08,2.125806605503252e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,10.324,12.739952806477644,9.593139037469228e-08,0.04999999016044743,0.5000008983720897,-6.464474495782727e-10,-1.5568864247564654e-06,0.5000008983720897,4.375180621457853e-09,-9.022651178176349e-10,-4.493945616060618e-08,2.1258066055090835e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,10.376,12.765952739088627,9.590852157429677e-08,0.04999999648601694,0.49999680302625354,-2.597264438580119e-10,1.5905413471864218e-06,0.49999680302625354,-3.984899401010201e-09,8.695468867256601e-10,-4.493305269281648e-08,2.126583212400058e-06,False,,,,,True,0.4455092251300812,660.0,636.5
vehicle_motion_0p5,0.5,10.428,12.791952673589307,9.588409012960475e-08,0.04999999016044743,0.5000003758934013,-6.464474496551409e-10,-1.5568864247632378e-06,0.5000003758934013,4.375180623329558e-09,-9.022651181945757e-10,-4.4925924007716586e-08,2.125806605512258e-06,False,,,,,True,0.4455092251300812,660.0,636.5
vehicle_motion_0p5,0.5,10.48,12.817952596897698,9.58612213292009e-08,0.04999999648601694,0.49999706333196,-2.597264438649999e-10,1.5905413471930276e-06,0.49999706333196,-3.984899401949173e-09,8.695468872526655e-10,-4.491952053992428e-08,2.126583213333248e-06,False,,,,,True,0.4455092251300812,660.0,636.5
vehicle_motion_0p5,0.5,10.532,12.843952570434714,9.583678988449654e-08,0.04999999016044743,0.5000015317910743,-6.464474500128006e-10,-1.5568864248329599e-06,0.5000015317910743,4.375180624383382e-09,-9.022651185694953e-10,-4.4912391854820424e-08,2.1258066056897954e-06,False,,,,,True,0.4455092251300812,660.0,636.5
vehicle_motion_0p5,0.5,10.584,12.869952542268345,9.58139210841009e-08,0.04999999648601694,0.4999975306649769,-2.5972644381460146e-10,1.590541347172544e-06,0.4999975306649769,-3.98489940256904e-09,8.69546887284802e-10,-4.490598838703099e-08,2.1265832133147237e-06,False,,,,,True,0.4455092251300812,660.0,636.5
vehicle_motion_0p5,0.5,10.636,12.895952512061825,9.578948963941063e-08,0.04999999016044743,0.5000010059336752,-6.4644744855061e-10,-1.5568864247703432e-06,0.5000010059336752,4.375180623746079e-09,-9.022651178133097e-10,-4.4898859701931944e-08,2.1258066055379267e-06,False,,,,,True,0.4455092251300812,660.0,636.5
vehicle_motion_0p5,0.5,10.688,12.921952472006609,9.576662083900624e-08,0.04999999648601694,0.4999977396557075,-2.5972644389528134e-10,1.5905413471864218e-06,0.4999977396557075,-3.984899402355698e-09,8.695468873207837e-10,-4.489245623413977e-08,2.1265832132718824e-06,False,,,,,True,0.6165413856506348,658.5,628.5
vehicle_motion_0p5,0.5,10.74,12.947952477793288,9.57421893943035e-08,0.04999999016044743,0.5000021113997861,-6.464474505750187e-10,-1.5568864248397321e-06,0.5000021113997861,4.375180622253405e-09,-9.022651186439971e-10,-4.4885327549036694e-08,2.1258066056980633e-06,False,,,,,True,0.6165413856506348,658.5,628.5
vehicle_motion_0p5,0.5,10.792,12.973952494407412,9.571932059389986e-08,0.04999999648601694,0.49999869072578795,-2.597264438741055e-10,1.5905413471518938e-06,0.49999869072578795,-3.984899402870709e-09,8.695468864645072e-10,-4.487892408124488e-08,2.1265832131715145e-06,False,,,,,True,0.6165413856506348,658.5,628.5
vehicle_motion_0p5,0.5,10.844,12.99995252041653,9.569488914920976e-08,0.04999999016044743,0.5000020797661442,-6.464474509119261e-10,-1.5568864248397321e-06,0.5000020797661442,4.3751806222394174e-09,-9.02265118879688e-10,-4.4871795396146156e-08,2.1258066048839825e-06,False,,,,,True,0.6165413856506348,658.5,628.5
vehicle_motion_0p5,0.5,10.896,13.025952535026331,9.567202034880676e-08,0.04999999648601694,0.49999870506064387,-2.5972644386330585e-10,1.5905413471656051e-06,0.49999870506064387,-3.984899401649025e-09,8.695468877180423e-10,-4.4865391928354675e-08,2.1265832132066643e-06,False,,,,,True,0.6165413856506348,658.5,628.5
vehicle_motion_0p5,0.5,10.948,13.051952585726237,9.56475889041077e-08,0.04999999016044743,0.5000027713453539,-6.464474503003683e-10,-1.5568864247913265e-06,0.5000027713453539,4.3751806205699775e-09,-9.022651183379979e-10,-4.485826324325312e-08,2.125806604649496e-06,False,,,,,True,0.6165413856506348,658.5,628.5
vehicle_motion_0p5,0.5,11.0,13.077952610122628,9.562472010371511e-08,0.04999999648601694,0.49999862038378706,-2.5972644245469006e-10,1.5905413471586662e-06,0.49999862038378706,-3.984899402108328e-09,8.695468872125607e-10,-4.4851859775465256e-08,2.126583213182225e-06,False,,,,,True,0.6165413856506348,658.5,628.5
vehicle_motion_0p5,0.5,11.052,13.1039526564847,9.560028865901529e-08,0.04999999016044743,0.5000027990948624,-6.464474497898192e-10,-1.556886424846671e-06,0.5000027990948624,4.375180621780833e-09,-9.022651189936046e-10,-4.484473109036356e-08,2.125806604898692e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,11.104,13.129952705573729,9.557741985861372e-08,0.04999999648601694,0.49999931292053484,-2.5972644390989266e-10,1.5905413471517273e-06,0.49999931292053484,-3.984899400085775e-09,8.695468874064775e-10,-4.4838327622572865e-08,2.1265832131536934e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,11.156,13.155952782444473,9.555298841391866e-08,0.04999999016044743,0.500003114154854,-6.464474503245087e-10,-1.5568864247982654e-06,0.500003114154854,4.375180623420703e-09,-9.02265118653195e-10,-4.483119893747287e-08,2.125806605560169e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,11.208,13.18195282440669,9.553011961352583e-08,0.04999999648601694,0.4999990091824443,-2.597264424743836e-10,1.5905413471376829e-06,0.4999990091824443,-3.98489940006424e-09,8.69546886610592e-10,-4.482479546968523e-08,2.126583213037117e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,11.26,13.207952884327588,9.550568816883389e-08,0.04999999016044743,0.5000027530698999,-6.464474490336305e-10,-1.5568864248052043e-06,0.5000027530698999,4.375180623737702e-09,-9.022651178740501e-10,-4.4817666784586413e-08,2.1258066055652287e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,11.312,13.233952910037821,9.548281936844043e-08,0.04999999648601694,0.49999874710465925,-2.597264438899874e-10,1.5905413471309107e-06,0.49999874710465925,-3.984899401758094e-09,8.69546887243381e-10,-4.481126331679869e-08,2.1265832130884557e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,11.364,13.259952955334755,9.545838792374918e-08,0.04999999016044743,0.5000024490211579,-6.464474490797938e-10,-1.5568864248050376e-06,0.5000024490211579,4.3751806230055405e-09,-9.02265118884849e-10,-4.480413463170024e-08,2.125806605661799e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,11.416,13.285952960618358,9.543551912336217e-08,0.04999999648601694,0.4999980713180035,-2.597264439590206e-10,1.590541347103155e-06,0.4999980713180035,-3.9848993997875204e-09,8.695468865692699e-10,-4.479773116391481e-08,2.1265832129905934e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,11.468,13.31195296108516,9.541108767867214e-08,0.04999999016044743,0.5000018639392713,-6.464474494141601e-10,-1.5568864248674877e-06,0.5000018639392713,4.375180622162318e-09,-9.02265118017573e-10,-4.479060247881691e-08,2.1258066048550817e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,11.52,13.337952964192924,9.538821887827416e-08,0.04999999648601694,0.4999984779789695,-2.5972644395415013e-10,1.5905413471099273e-06,0.4999984779789695,-3.9848993990486885e-09,8.695468865868769e-10,-4.478419901102798e-08,2.126583212935126e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,11.572,13.36395299356705,9.536378743358713e-08,0.04999999016044743,0.5000021102895751,-6.464474479318524e-10,-1.556886424819082e-06,0.5000021102895751,4.375180623221868e-09,-9.022651179818221e-10,-4.477707032593119e-08,2.125806605591999e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,11.624,13.389952982838416,9.534091863320154e-08,0.04999999648601694,0.49999778652720567,-2.597264439158219e-10,1.5905413470823384e-06,0.49999778652720567,-3.984899401101446e-09,8.69546887233198e-10,-4.477066685814654e-08,2.126583212998252e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,11.676,13.415952974772013,9.531648718851165e-08,0.04999999016044743,0.5000017696574943,-6.464474497046924e-10,-1.5568864248815321e-06,0.5000017696574943,4.375180623489612e-09,-9.022651176662089e-10,-4.476353817304893e-08,2.125806604867671e-06,False,,,,,False,,,
vehicle_motion_0p5,0.5,11.728,13.441952958615877,9.529361838812495e-08,0.04999999648601694,0.49999772340984694,-2.5972644395775e-10,1.5905413470684606e-06,0.49999772340984694,-3.984899399056665e-09,8.695468874129071e-10,-4.475713470526407e-08,2.126583212080715e-06,False,,,,,True,0.613796055316925,658.5,593.5
vehicle_motion_0p5,0.5,11.78,13.465952931390802,9.527178750578808e-08,0.04999999648601694,0.49999733994563983,-2.5972644395245607e-10,1.5905413470684606e-06,0.49999733994563983,-3.9848994018512955e-09,8.695468864861483e-10,-4.475088909624351e-08,2.126583212882985e-06,False,,,,,True,0.613796055316925,658.5,593.5
vehicle_motion_0p5,0.5,11.832,13.493952878276193,9.52463181430622e-08,0.04999999648601694,0.49999695933874455,-2.5972644396622035e-10,1.5905413470684606e-06,0.49999695933874455,-3.9848993989863646e-09,8.695468865898119e-10,-4.474360255238644e-08,2.1265832119685075e-06,False,,,,,True,0.613796055316925,658.5,593.5
vehicle_motion_0p5,0.5,11.884,13.519952819589106,9.522188669838395e-08,0.04999999016044743,0.5000004858316602,-6.464474487964613e-10,-1.5568864248258543e-06,0.5000004858316602,4.375180624132264e-09,-9.022651178362968e-10,-4.473647386729297e-08,2.1258066056158715e-06,False,,,,,True,0.613796055316925,658.5,593.5
vehicle_motion_0p5,0.5,11.936,13.545952753788368,9.519901789798903e-08,0.04999999648601694,0.4999972648781621,-2.597264439795611e-10,1.5905413470823384e-06,0.4999972648781621,-3.98489940025554e-09,8.695468865192192e-10,-4.4730070399505624e-08,2.1265832128214367e-06,False,,,,,True,0.613796055316925,658.5,593.5
vehicle_motion_0p5,0.5,11.988,13.571952735819638,9.517458645329804e-08,0.04999999016044743,0.500001665097521,-6.464474495770022e-10,-1.55688642489541e-06,0.500001665097521,4.3751806250209355e-09,-9.022651188423129e-10,-4.4722941714408056e-08,2.1258066057856474e-06,False,,,,,True,0.613796055316925,658.5,593.5
vehicle_motion_0p5,0.5,12.04,13.597952731039399,9.515171765290371e-08,0.04999999648601694,0.4999983665848714,-2.5972644396367926e-10,1.5905413470826715e-06,0.4999983665848714,-3.9848993982114485e-09,8.695468870007841e-10,-4.471653824662105e-08,2.126583212865936e-06,False,,,,,True,0.613796055316925,658.5,593.5
vehicle_motion_0p5,0.5,12.092,13.623952765438899,9.512728620821583e-08,0.04999999016044743,0.500002532401413,-6.464474490382892e-10,-1.5568864248327932e-06,0.500002532401413,4.375180623695893e-09,-9.022651182446905e-10,-4.4709409561524645e-08,2.125806605617911e-06,False,,,,,True,0.613796055316925,658.5,593.5
vehicle_motion_0p5,0.5,12.144,13.649952776716388,9.510441740783423e-08,0.04999999648601694,0.4999982650822369,-2.597264439857021e-10,1.590541347068627e-06,0.4999982650822369,-3.9848993988807154e-09,8.695468867101951e-10,-4.4703006093742025e-08,2.126583212753766e-06,False,,,,,True,0.6263078451156616,658.5,578.5
vehicle_motion_0p5,0.5,12.196,13.675952805061847,9.507998596314727e-08,0.04999999016044743,0.5000023547330311,-6.464474490103371e-10,-1.5568864248398988e-06,0.5000023547330311,4.375180623897306e-09,-9.022651186562268e-10,-4.469587740864605e-08,2.125806605632909e-06,False,,,,,True,0.6263078451156616,658.5,578.5
vehicle_motion_0p5,0.5,12.248,13.701952808489857,9.505711716276435e-08,0.04999999648601694,0.4999981871418377,-2.5972644400327805e-10,1.5905413470545828e-06,0.4999981871418377,-3.984899400647359e-09,8.695468875722864e-10,-4.468947394086315e-08,2.1265832128070985e-06,False,,,,,True,0.6263078451156616,658.5,578.5
vehicle_motion_0p5,0.5,12.3,13.727952833847793,9.503268571807677e-08,0.04999999016044743,0.5000024219247576,-6.464474494156424e-10,-1.5568864249021822e-06,0.5000024219247576,4.375180623751735e-09,-9.022651179764015e-10,-4.46823452557671e-08,2.12580660490461e-06,True,13.70619700597815,0.007144271107112926,-0.02175582786964192,0.007144176074427208,True,0.6263078451156616,658.5,578.5
vehicle_motion_0p5,0.5,12.352,13.753952863501862,9.500981691768687e-08,0.04999999648601694,0.49999879455337837,-2.597264439969253e-10,1.590541347005844e-06,0.49999879455337837,-3.9848994006075674e-09,8.695468877411925e-10,-4.4675941787982006e-08,2.1265832127866787e-06,True,13.723929290679443,0.008295383345345988,-0.030023572822418743,0.00829528833552907,True,0.6263078451156616,658.5,578.5
vehicle_motion_0p5,0.5,12.404,13.77995289563359,9.498538547300965e-08,0.04999999016044743,0.500002334017951,-6.464474494211481e-10,-1.556886424909121e-06,0.500002334017951,4.375180625082315e-09,-9.022651188362609e-10,-4.466881310288955e-08,2.1258066058066928e-06,True,13.752893555216675,0.0072592920155098535,-0.02705934041691549,0.007259197030124381,True,0.6263078451156616,658.5,578.5
vehicle_motion_0p5,0.5,12.456,13.805952921766028,9.496251667261876e-08,0.04999999648601694,0.49999889518668184,-2.597264439837963e-10,1.590541347040705e-06,0.49999889518668184,-3.984899397546437e-09,8.695468866891243e-10,-4.466240963510428e-08,2.126583212661155e-06,True,13.782328189775239,0.006877911200135743,-0.023624731990789627,0.00687781623761907,True,0.6263078451156616,658.5,578.5
vehicle_motion_0p5,0.5,12.508,13.831952981332806,9.493808522793281e-08,0.04999999016044743,0.5000030309293982,-6.464474490465478e-10,-1.55688642491606e-06,0.5000030309293982,4.3751806216080354e-09,-9.022651190688633e-10,-4.4655280950009054e-08,2.1258066050058566e-06,True,13.818670769639585,0.007189452333418198,-0.013282211693221413,0.007189357395332971,True,0.6263078451156616,658.5,578.5
vehicle_motion_0p5,0.5,12.56,13.857953040971926,9.491521642754258e-08,0.04999999648601694,0.4999994889912601,-2.5972644407485233e-10,1.5905413470198883e-06,0.4999994889912601,-3.984899399888214e-09,8.695468864298321e-10,-4.4648877482224124e-08,2.1265832126339324e-06,True,13.83655489237893,0.007438590049168684,-0.021398148592997046,0.007438495133952256,True,0.7059909105300903,660.0,563.0
vehicle_motion_0p5,0.5,12.616,13.885953119422553,9.488974706481623e-08,0.04999999648601694,0.4999992391774011,-2.5972644400730145e-10,1.5905413469850272e-06,0.4999992391774011,-3.984899397260245e-09,8.695468871107653e-10,-4.464159093836802e-08,2.1265832118099565e-06,True,13.870899240652616,0.007428180194173985,-0.015053878769936802,0.00742808530442692,True,0.7059909105300903,660.0,563.0
vehicle_motion_0p5,0.5,12.668,13.911953176268378,9.486531562013806e-08,0.04999999016044743,0.5000028717299616,-6.464474493980664e-10,-1.5568864249229988e-06,0.5000028717299616,4.3751806249753976e-09,-9.022651183457544e-10,-4.4634462253275586e-08,2.1258066049361445e-06,True,13.889322456217108,0.007189991257747611,-0.022630720051269648,0.007189896392431991,True,0.7059909105300903,660.0,563.0
vehicle_motion_0p5,0.5,12.72,13.937953217328051,9.484244681975747e-08,0.04999999648601694,0.4999987769897401,-2.5972644400984255e-10,1.590541346985527e-06,0.4999987769897401,-3.9848993977001624e-09,8.695468874547494e-10,-4.4628058785494104e-08,2.1265832117863713e-06,True,13.907925319885264,0.008339518758157787,-0.03002789744278722,0.008339423915710967,True,0.7059909105300903,660.0,563.0
vehicle_motion_0p5,0.5,12.772,13.963953244333043,9.48180153750877e-08,0.04999999016044743,0.5000019948840411,-6.464474484949176e-10,-1.5568864248744266e-06,0.5000019948840411,4.37518062270571e-09,-9.022651191246329e-10,-4.462093010040461e-08,2.125806604857818e-06,True,13.907925319885264,0.008339518758157787,-0.05602792444777904,0.008339423940142412,True,0.7059909105300903,660.0,563.0
vehicle_motion_0p5,0.5,12.824,13.989953227604872,9.479514657471144e-08,0.04999999648601694,0.4999976791148015,-2.597264440212775e-10,1.5905413469784214e-06,0.4999976791148015,-3.984899400324498e-09,8.695468868742116e-10,-4.4614526632624676e-08,2.1265832125647687e-06,True,13.97063271575734,0.007287604025891284,-0.019320511847531918,0.00728750923074471,True,0.7059909105300903,660.0,563.0
vehicle_motion_0p5,0.5,12.876,14.015953202249667,9.477071513004296e-08,0.04999999016044743,0.5000010689408259,-6.464474487867204e-10,-1.5568864248673213e-06,0.5000010689408259,4.375180624659246e-09,-9.022651182473851e-10,-4.460739794753575e-08,2.125806604787047e-06,True,14.004251788140735,0.00712734794010923,-0.01170141410893244,0.0071272531693941,True,0.7059909105300903,660.0,563.0
vehicle_motion_0p5,0.5,12.928,14.041953157066029,9.474784632965783e-08,0.04999999648601694,0.4999975956922388,-2.597264439939607e-10,1.5905413469922992e-06,0.4999975956922388,-3.984899397524024e-09,8.695468871016281e-10,-4.460099447975303e-08,2.126583212603946e-06,True,14.020585070328288,0.007492240856973407,-0.021368086737741265,0.007492146109127077,True,0.6483514308929443,660.5,547.0
vehicle_motion_0p5,0.5,12.98,14.067953142057803,9.472341488498638e-08,0.04999999016044743,0.5000013058448406,-6.464474488112844e-10,-1.556886424881199e-06,0.5000013058448406,4.375180622617049e-09,-9.02265118315654e-10,-4.459386579466322e-08,2.1258066048022125e-06,True,14.041689469826537,0.008324585668590042,-0.026263672231266355,0.008324490945175157,True,0.6483514308929443,660.5,547.0
vehicle_motion_0p5,0.5,13.032,14.093953111582161,9.470054608460204e-08,0.04999999648601694,0.49999787112784594,-2.597264440689231e-10,1.5905413469851939e-06,0.49999787112784594,-3.984899398466616e-09,8.695468869538006e-10,-4.458746232688091e-08,2.126583212570823e-06,True,14.08452464022062,0.0071974664003711716,-0.009428471361541568,0.007197371699825087,True,0.6483514308929443,660.5,547.0
vehicle_motion_0p5,0.5,13.088,14.121953093661606,9.467507672188612e-08,0.04999999648601694,0.4999975441369018,-2.5972644401894816e-10,1.5905413469506659e-06,0.4999975441369018,-3.984899400110585e-09,8.695468875977531e-10,-4.458017578302894e-08,2.1265832125663027e-06,True,14.091895347199912,0.008323252028564015,-0.03005774646169357,0.008323157353487294,True,0.6483514308929443,660.5,547.0
vehicle_motion_0p5,0.5,13.14,14.147953062577054,9.465064527722021e-08,0.04999999016044743,0.5000009621576333,-6.464474483856503e-10,-1.556886424881199e-06,0.5000009621576333,4.375180623639387e-09,-9.022651176758691e-10,-4.457304709794121e-08,2.1258066048074785e-06,True,14.110781241753351,0.008345257549375188,-0.03717182082370307,0.00834516289872991,True,0.6483514308929443,660.5,547.0
vehicle_motion_0p5,0.5,13.192,14.173952997580194,9.462777647684695e-08,0.04999999648601694,0.4999968276261024,-2.5972644404838255e-10,1.5905413469438936e-06,0.4999968276261024,-3.984899399314019e-09,8.695468865147685e-10,-4.4566643630162794e-08,2.126583212462488e-06,True,14.145313652832343,0.008348472642743843,-0.02863934474785168,0.008348378014967366,True,0.6483514308929443,660.5,547.0
vehicle_motion_0p5,0.5,13.244,14.1999529327987,9.460334503218006e-08,0.04999999016044743,0.5000004353150012,-6.464474486035495e-10,-1.5568864249507544e-06,0.5000004353150012,4.375180622410708e-09,-9.022651190001254e-10,-4.455951494507485e-08,2.1258066049639157e-06,True,14.184035608897283,0.007173057636286316,-0.015917323901417646,0.007172963032941284,True,0.7114765048027039,661.0,532.0
vehicle_motion_0p5,0.5,13.296,14.225952867610028,9.458047623179763e-08,0.04999999648601694,0.49999715315311805,-2.597264440977222e-10,1.5905413469298492e-06,0.49999715315311805,-3.984899399587626e-09,8.695468876909629e-10,-4.4553111477293524e-08,2.1265832125087697e-06,True,14.202309893372941,0.007465147206453337,-0.02364297423708628,0.007465052625977105,True,0.7114765048027039,661.0,532.0
vehicle_motion_0p5,0.5,13.348,14.25195281926469,9.455604478713363e-08,0.04999999016044743,0.500000684049599,-6.464474484576481e-10,-1.5568864248952433e-06,0.500000684049599,4.37518062251652e-09,-9.022651177866517e-10,-4.454598279220668e-08,2.1258066048164824e-06,True,14.234119927544004,0.007249582314655414,-0.01783289172068514,0.007249487758610626,True,0.7114765048027039,661.0,532.0
vehicle_motion_0p5,0.5,13.4,14.277952741965496,9.453317598676173e-08,0.04999999648601694,0.4999966300420017,-2.597264441136041e-10,1.590541346923077e-06,0.4999966300420017,-3.984899398302259e-09,8.695468863109854e-10,-4.453957932442902e-08,2.1265832123942542e-06,True,14.254633812071397,0.007252171365724729,-0.023318929894099227,0.007252076832548742,True,0.7114765048027039,661.0,532.0
vehicle_motion_0p5,0.5,13.452,14.301952668200958,9.4511345104436e-08,0.04999999648601694,0.4999965782178485,-2.597264440892519e-10,1.5905413469435605e-06,0.4999965782178485,-3.984899396310867e-09,8.695468873043625e-10,-4.4533333715414214e-08,2.126583212453384e-06,True,14.282306211533939,0.007542986587591064,-0.019646456667018697,0.00754289207624596,True,0.7114765048027039,661.0,532.0
vehicle_motion_0p5,0.5,13.504,14.329952607352663,9.448587574171193e-08,0.04999999648601694,0.4999973378058212,-2.5972644409264e-10,1.590541346943727e-06,0.4999973378058212,-3.9848993967699176e-09,8.695468869649335e-10,-4.4526047171560154e-08,2.1265832124338958e-06,True,14.294795670860562,0.008372188366917685,-0.0351569364921005,0.008372093881041943,True,0.7114765048027039,661.0,532.0
vehicle_motion_0p5,0.5,13.556000000000001,14.355952591878445,9.446144429704036e-08,0.04999999016044743,0.5000014992488854,-6.464474482437723e-10,-1.5568864249020157e-06,0.5000014992488854,4.375180623372375e-09,-9.022651176818526e-10,-4.451891848647104e-08,2.1258066048318633e-06,True,14.334165401099469,0.007316164709619618,-0.021787190778976395,0.0073160702481753215,True,0.7114765048027039,661.0,532.0
vehicle_motion_0p5,0.5,13.608,14.38195255737066,9.443857549666624e-08,0.04999999648601694,0.49999763177608586,-2.5972644411572167e-10,1.5905413469296827e-06,0.49999763177608586,-3.984899397589008e-09,8.695468874733823e-10,-4.451251501869293e-08,2.1265832124021604e-06,True,14.370316948076276,0.007165048715943273,-0.011635609294383897,0.007164954277367776,True,0.5784886479377747,660.5,514.0
vehicle_motion_0p5,0.5,13.66,14.40795255750058,9.441414405199175e-08,0.04999999016044743,0.5000019918194718,-6.464474487865087e-10,-1.556886424971571e-06,0.5000019918194718,4.375180624857926e-09,-9.022651190644967e-10,-4.450538633360299e-08,2.125806605085859e-06,True,14.370316948076276,0.007165048715943273,-0.03763560942430466,0.0071649543017992205,True,0.5784886479377747,660.5,514.0
vehicle_motion_0p5,0.5,13.712,14.433952565414563,9.43912752516144e-08,0.04999999648601694,0.4999983305211834,-2.59726444040124e-10,1.5905413469022602e-06,0.4999983305211834,-3.984899397303589e-09,8.695468874765237e-10,-4.4498982865823924e-08,2.126583212390784e-06,True,14.419366429222022,0.007492499272631373,-0.014586136192541233,0.007492404881356121,True,0.5784886479377747,660.5,514.0
vehicle_motion_0p5,0.5,13.764,14.459952573596516,9.436684380695466e-08,0.04999999016044743,0.5000016957525301,-6.464474482647364e-10,-1.55688642491606e-06,0.5000016957525301,4.37518062134825e-09,-9.022651183121708e-10,-4.449185418073904e-08,2.125806603954069e-06,True,14.451817199884525,0.0072476110616350505,-0.008135373711990468,0.0072475166947912435,True,0.5784886479377747,660.5,514.0
vehicle_motion_0p5,0.5,13.816,14.485952552148062,9.434397500658039e-08,0.04999999648601694,0.4999979713415706,-2.597264441019574e-10,1.5905413469159714e-06,0.4999979713415706,-3.984899396707812e-09,8.695468866950965e-10,-4.448545071296115e-08,2.126583212342985e-06,True,14.451817199884525,0.0072476110616350505,-0.03413535226353659,0.007247516717660044,True,0.5784886479377747,660.5,514.0
vehicle_motion_0p5,0.5,13.868,14.511952568469784,9.431954356190782e-08,0.04999999016044743,0.500002276228078,-6.464474475449701e-10,-1.5568864249714047e-06,0.500002276228078,4.3751806240301584e-09,-9.022651184289099e-10,-4.447832202787212e-08,2.125806605014511e-06,True,14.485838746996603,0.007092591812806273,-0.02611382147318153,0.007092497493262712,True,0.5784886479377747,660.5,514.0
vehicle_motion_0p5,0.5,13.92,14.53795258346915,9.429667476153635e-08,0.04999999648601694,0.4999983415447546,-2.597264441042867e-10,1.5905413468814436e-06,0.4999983415447546,-3.984899397362746e-09,8.695468865910543e-10,-4.447191856009531e-08,2.1265832122426095e-06,True,14.534603988131492,0.00746165075633943,-0.0033485953376573008,0.007461556459664669,True,0.5825364589691162,660.5,502.5
vehicle_motion_0p5,0.5,13.972,14.563952601343626,9.427224331687068e-08,0.04999999016044743,0.5000022359488505,-6.464474487358984e-10,-1.5568864249854489e-06,0.5000022359488505,4.375180622257646e-09,-9.022651183233663e-10,-4.4464789875008715e-08,2.1258066041288653e-06,True,14.552403191990336,0.0071322432915194404,-0.01154940935328952,0.007132149019276123,True,0.5825364589691162,660.5,502.5
vehicle_motion_0p5,0.5,14.024,14.589952611556289,9.424937451649979e-08,0.04999999648601694,0.4999982341076574,-2.597264441169922e-10,1.590541346874338e-06,0.4999982341076574,-3.9848993980215155e-09,8.695468866701412e-10,-4.445838640723224e-08,2.1265832122117343e-06,True,14.552403191990336,0.0071322432915194404,-0.037549419565952036,0.007132149042144924,True,0.5825364589691162,660.5,502.5
